Part #,Model number,Part Name,,,Model Name,In Stock,Reorder Qty
C015100013700,41720,Screw-CB2*6,,,Xiaomi Robot Vacuum S10+ UK,0,
C015100013800,41720,Screw-PB3*10,,,Xiaomi Robot Vacuum S10+ UK,0,
C015100014200,41720,Screw-YB2.6*8,,,Xiaomi Robot Vacuum S10+ UK,0,
C015100014300,41720,Screw-PWA3*8-D7.5,,,Xiaomi Robot Vacuum S10+ UK,0,
C015100015500,41720,Screw-YB2.6*6,,,Xiaomi Robot Vacuum S10+ UK,0,
C015100015600,41720,Screw-YB2.6*12D,,,Xiaomi Robot Vacuum S10+ UK,0,
C015100015700,41720,Screw-YB4*12,,,Xiaomi Robot Vacuum S10+ UK,0,
C015280001300,41720,Speaker,,,Xiaomi Robot Vacuum S10+ UK,0,
C015280001700,41720,Speaker-Maindevice-X20+,,,Xiaomi Robot Vacuum S10+ UK,0,
C015280002900,41720,Speaker-S10+,,,Xiaomi Robot Vacuum S10+ UK,0,
C015290002400,41720,Battery,,,Xiaomi Robot Vacuum S10+ UK,10,
C015300032600,41720,Dust Bin Cover Rotary Shaft Cover,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300032800,41720,Decorative Cover,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300032900,41720,Button Pedestal,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300033000,41720,Light guide,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300033100,41720,Main Brush Cover,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300035600,41720,Stand Base Bracket,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300035700,41720,Bumper Lower Cover,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300037100,41720,Up Cover-EU,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300037200,41720,Dust Bin Cover-EU,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300045700,41720,Left Laser sensor Lock,,,Xiaomi Robot Vacuum S10+ UK,0,
C015300045800,41720,Right Laser sensor Lock,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310008800,41720,Radar striker spring,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310008900,41720,Radar Connecting Cable,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310009000,41720,Side Brush Motor,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310009100,41720,Running wheel Spring,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310009200,41720,Running wheel long axis,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310009300,41720,Left Drive Wheel,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310009400,41720,Right Drive Wheel,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310009600,41720,Bumper Spring,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310011700,41720,Bumper Switch lever-R,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310011800,41720,Bumper Switch lever-L,,,Xiaomi Robot Vacuum S10+ UK,0,
C015310011900,41720,Bumper Switch Spring,,,Xiaomi Robot Vacuum S10+ UK,0,
C015320005000,41720,Buffer Rubber,,,Xiaomi Robot Vacuum S10+ UK,0,
C015420003400,41720,Reset Button,,,Xiaomi Robot Vacuum S10+ UK,0,
C015420004600,41720,Tee pipe Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015450013100,41720,Power Cable-UK,,,Xiaomi Robot Vacuum S10+ UK,0,
C015450017200,41720,Left Laser sensor,,,Xiaomi Robot Vacuum S10+ UK,0,
C015450017300,41720,Right Laser sensor,,,Xiaomi Robot Vacuum S10+ UK,0,
C015460007100,41720,Fan Base,,,Xiaomi Robot Vacuum S10+ UK,0,
C015460007200,41720,Fan Holder Base,,,Xiaomi Robot Vacuum S10+ UK,0,
C015460009200,41720,Fan (Including Cable ),,,Xiaomi Robot Vacuum S10+ UK,0,
C015460009300,41720,Hall sensor-Dust Box,,,Xiaomi Robot Vacuum S10+ UK,0,
C015460009400,41720,Tee pipe tabletting,,,Xiaomi Robot Vacuum S10+ UK,0,
C015460014400,41720,Left Laser sensor base,,,Xiaomi Robot Vacuum S10+ UK,0,
C015460014500,41720,Right Laser sensor base,,,Xiaomi Robot Vacuum S10+ UK,0,
C015470006000,41720,Charger Dock-US,,,Xiaomi Robot Vacuum S10+ UK,0,
C015520009800,41720,Wifi Reset PCB board,,,Xiaomi Robot Vacuum S10+ UK,0,
C015520009900,41720,Water pump Switch PCB baord,,,Xiaomi Robot Vacuum S10+ UK,0,
C015520010000,41720,Button,,,Xiaomi Robot Vacuum S10+ UK,0,
C015520010700,41720,Main Control Board Assy-EU,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550043600,41720,Rear Downward Sensor Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550043700,41720,Front Downward Sensor Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550043800,41720,Rolling Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550044100,41720,Bumper Switch Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550045900,41720,Radome Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550046000,41720,Radar Assy,,,Xiaomi Robot Vacuum S10+ UK,5,
C015550046100,41720,Mop Tray Motor,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550046200,41720,Bottom cover,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550046300,41720,Bumper Holder,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550046500,41720,Air duct Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550046600,41720,Water supply holder Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550046700,41720,Water pump Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550046800,41720,Water Tank Hall sensor Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015550046900,41720,Charging Contact Holder Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790013000,41720,Universal wheel Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790013100,41720,Universal wheel,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790013200,41720,Side Brush,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790013600,41720,Main Brush,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790013800,41720,Filter,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790013900,41720,Cleaning Tool,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790016100,41720,Water tank Assy,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790016200,41720,Dust Box-Including Filter,,,Xiaomi Robot Vacuum S10+ UK,0,
C015790016900,41720,Mop Tray(not including Mop),,,Xiaomi Robot Vacuum S10+ UK,0,
C015790017000,41720,Mop,,,Xiaomi Robot Vacuum S10+ UK,0,
C015100013700,41722,Screw-CB2*6,,,Xiaomi Robot Vacuum S10+ EU,0,
C015100013800,41722,Screw-PB3*10,,,Xiaomi Robot Vacuum S10+ EU,0,
C015100014200,41722,Screw-YB2.6*8,,,Xiaomi Robot Vacuum S10+ EU,0,
C015100014300,41722,Screw-PWA3*8-D7.5,,,Xiaomi Robot Vacuum S10+ EU,0,
C015100015500,41722,Screw-YB2.6*6,,,Xiaomi Robot Vacuum S10+ EU,0,
C015100015600,41722,Screw-YB2.6*12D,,,Xiaomi Robot Vacuum S10+ EU,0,
C015100015700,41722,Screw-YB4*12,,,Xiaomi Robot Vacuum S10+ EU,0,
C015280001300,41722,Speaker,,,Xiaomi Robot Vacuum S10+ EU,0,
C015280001700,41722,Speaker-Maindevice-X20+,,,Xiaomi Robot Vacuum S10+ EU,0,
C015280002900,41722,Speaker-S10+,,,Xiaomi Robot Vacuum S10+ EU,0,
C015290002400,41722,Battery,,,Xiaomi Robot Vacuum S10+ EU,10,
C015300032600,41722,Dust Bin Cover Rotary Shaft Cover,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300032800,41722,Decorative Cover,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300032900,41722,Button Pedestal,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300033000,41722,Light guide,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300033100,41722,Main Brush Cover,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300035600,41722,Stand Base Bracket,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300035700,41722,Bumper Lower Cover,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300037100,41722,Up Cover-EU,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300037200,41722,Dust Bin Cover-EU,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300045700,41722,Left Laser sensor Lock,,,Xiaomi Robot Vacuum S10+ EU,0,
C015300045800,41722,Right Laser sensor Lock,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310008800,41722,Radar striker spring,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310008900,41722,Radar Connecting Cable,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310009000,41722,Side Brush Motor,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310009100,41722,Running wheel Spring,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310009200,41722,Running wheel long axis,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310009300,41722,Left Drive Wheel,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310009400,41722,Right Drive Wheel,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310009600,41722,Bumper Spring,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310011700,41722,Bumper Switch lever-R,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310011800,41722,Bumper Switch lever-L,,,Xiaomi Robot Vacuum S10+ EU,0,
C015310011900,41722,Bumper Switch Spring,,,Xiaomi Robot Vacuum S10+ EU,0,
C015320005000,41722,Buffer Rubber,,,Xiaomi Robot Vacuum S10+ EU,0,
C015420003400,41722,Reset Button,,,Xiaomi Robot Vacuum S10+ EU,0,
C015420004600,41722,Tee pipe Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015450012900,41722,Power Cable-EU,,,Xiaomi Robot Vacuum S10+ EU,0,
C015450017200,41722,Left Laser sensor,,,Xiaomi Robot Vacuum S10+ EU,0,
C015450017300,41722,Right Laser sensor,,,Xiaomi Robot Vacuum S10+ EU,0,
C015460007100,41722,Fan Base,,,Xiaomi Robot Vacuum S10+ EU,0,
C015460007200,41722,Fan Holder Base,,,Xiaomi Robot Vacuum S10+ EU,0,
C015460009200,41722,Fan (Including Cable ),,,Xiaomi Robot Vacuum S10+ EU,0,
C015460009300,41722,Hall sensor-Dust Box,,,Xiaomi Robot Vacuum S10+ EU,0,
C015460009400,41722,Tee pipe tabletting,,,Xiaomi Robot Vacuum S10+ EU,0,
C015460014400,41722,Left Laser sensor base,,,Xiaomi Robot Vacuum S10+ EU,0,
C015460014500,41722,Right Laser sensor base,,,Xiaomi Robot Vacuum S10+ EU,0,
C015470006000,41722,Charger Dock-US,,,Xiaomi Robot Vacuum S10+ EU,0,
C015520009800,41722,Wifi Reset PCB board,,,Xiaomi Robot Vacuum S10+ EU,0,
C015520009900,41722,Water pump Switch PCB baord,,,Xiaomi Robot Vacuum S10+ EU,0,
C015520010000,41722,Button,,,Xiaomi Robot Vacuum S10+ EU,0,
C015520010700,41722,Main Control Board Assy-EU,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550043600,41722,Rear Downward Sensor Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550043700,41722,Front Downward Sensor Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550043800,41722,Rolling Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550044100,41722,Bumper Switch Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550045900,41722,Radome Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550046000,41722,Radar Assy,,,Xiaomi Robot Vacuum S10+ EU,5,
C015550046100,41722,Mop Tray Motor,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550046200,41722,Bottom cover,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550046300,41722,Bumper Holder,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550046500,41722,Air duct Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550046600,41722,Water supply holder Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550046700,41722,Water pump Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550046800,41722,Water Tank Hall sensor Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015550046900,41722,Charging Contact Holder Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790013000,41722,Universal wheel Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790013100,41722,Universal wheel,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790013200,41722,Side Brush,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790013600,41722,Main Brush,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790013800,41722,Filter,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790013900,41722,Cleaning Tool,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790016100,41722,Water tank Assy,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790016200,41722,Dust Box-Including Filter,,,Xiaomi Robot Vacuum S10+ EU,0,
C015790016900,41722,Mop Tray(not including Mop),,,Xiaomi Robot Vacuum S10+ EU,0,
C015790017000,41722,Mop,,,Xiaomi Robot Vacuum S10+ EU,0,
C015100013300,41775,Screw-Front impact,,,Xiaomi Robot Vacuum S10 UK,0,
C015100013400,41775,Big Screw-Bottom Shell,,,Xiaomi Robot Vacuum S10 UK,0,
C015100013500,41775,Small Screw-Bottom Shell,,,Xiaomi Robot Vacuum S10 UK,0,
C015100013600,41775,Screws-Controller,,,Xiaomi Robot Vacuum S10 UK,0,
C015280001100,41775,Speaker,,,Xiaomi Robot Vacuum S10 UK,0,
C015290002100,41775,Battery Cover,,,Xiaomi Robot Vacuum S10 UK,0,
C015290003100,41775,Battery-Xiaomi Robot Vacuum S10,,,Xiaomi Robot Vacuum S10 UK,0,
C015300029700,41775,Middle Cover-Xiaomi Robot Vacuum-Mop 2S,,,Xiaomi Robot Vacuum S10 UK,0,
C015300029900,41775,Front impact Cover,,,Xiaomi Robot Vacuum S10 UK,0,
C015300030000,41775,Front impact&Front Impact tape,,,Xiaomi Robot Vacuum S10 UK,0,
C015300030100,41775,Front Cover,,,Xiaomi Robot Vacuum S10 UK,0,
C015300030200,41775,Decorative Cover,,,Xiaomi Robot Vacuum S10 UK,0,
C015300030300,41775,Side brush,,,Xiaomi Robot Vacuum S10 UK,0,
C015300030400,41775,PVC part-upper cover,,,Xiaomi Robot Vacuum S10 UK,0,
C015300030500,41775,PVC part-lower cover,,,Xiaomi Robot Vacuum S10 UK,0,
C015300030800,41775,Lens,,,Xiaomi Robot Vacuum S10 UK,0,
C015300030900,41775,Motor-Main Brush,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031000,41775,Motor-Side Brush,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031100,41775,Receive Holder,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031200,41775,Universal wheel shaft sleeve,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031300,41775,Universal wheel,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031400,41775,L-Cover Plate,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031500,41775,R-Cover Plate,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031600,41775,Running wheel-L,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031700,41775,Running wheel-R,,,Xiaomi Robot Vacuum S10 UK,0,
C015300031800,41775,Air Out Cover,,,Xiaomi Robot Vacuum S10 UK,0,
C015300032100,41775,Middle cover Assy,,,Xiaomi Robot Vacuum S10 UK,0,
C015300032200,41775,Bottom Shell,,,Xiaomi Robot Vacuum S10 UK,0,
C015300038500,41775,Radar Cover Holder,,,Xiaomi Robot Vacuum S10 UK,0,
C015310008500,41775,Shrapnel-Front impact,,,Xiaomi Robot Vacuum S10 UK,0,
C015310008600,41775,Front Weight,,,Xiaomi Robot Vacuum S10 UK,0,
C015310008700,41775,Middle Weight,,,Xiaomi Robot Vacuum S10 UK,0,
C015350001700,41775,Fan port crash pad,,,Xiaomi Robot Vacuum S10 UK,0,
C015350001800,41775,Fan port sealing strip,,,Xiaomi Robot Vacuum S10 UK,0,
C015350001900,41775,Air Outlet Sealing Pad,,,Xiaomi Robot Vacuum S10 UK,0,
C015350002000,41775,Air Inlet Sealing Pad,,,Xiaomi Robot Vacuum S10 UK,0,
C015350002100,41775,Key-Switch&Recharge button,,,Xiaomi Robot Vacuum S10 UK,0,
C015420002900,41775,Switch-L Front impact,,,Xiaomi Robot Vacuum S10 UK,0,
C015420003000,41775,Switch-R Front impact,,,Xiaomi Robot Vacuum S10 UK,0,
C015420003100,41775,Floor Inspection-L,,,Xiaomi Robot Vacuum S10 UK,0,
C015420003200,41775,Floor Inspection-R,,,Xiaomi Robot Vacuum S10 UK,0,
C015420003300,41775,Front Floor Inspection,,,Xiaomi Robot Vacuum S10 UK,0,
C015450010500,41775,Radar Connection cable,,,Xiaomi Robot Vacuum S10 UK,0,
C015460006300,41775,Radar,,,Xiaomi Robot Vacuum S10 UK,0,
C015460006500,41775,Fan cavity,,,Xiaomi Robot Vacuum S10 UK,0,
C015460006600,41775,Water tank power supply assy,,,Xiaomi Robot Vacuum S10 UK,0,
C015460006700,41775,Fan,,,Xiaomi Robot Vacuum S10 UK,0,
C015470004700,41775,Charging Assy-Mian device,,,Xiaomi Robot Vacuum S10 UK,0,
C015470006300,41775,Charger-S10-UK,,,Xiaomi Robot Vacuum S10 UK,0,
C015470006500,41775,Charging Dock,,,Xiaomi Robot Vacuum S10 UK,0,
C015520008000,41775,Reaction Sensor,,,Xiaomi Robot Vacuum S10 UK,0,
C015520008100,41775,Key Base-Switch&Recharge button,,,Xiaomi Robot Vacuum S10 UK,0,
C015520010900,41775,Controller,,,Xiaomi Robot Vacuum S10 UK,0,
C015520017900,41775,Hall Sensor(1Pcs)-Xiaomi robot vaccum,,,Xiaomi Robot Vacuum S10 UK,0,
C015550050300,41775,2-in-1 Water Tank-S10-UK&US,,,Xiaomi Robot Vacuum S10 UK,0,
C015550061700,41775,Fan motor Connection cables,,,Xiaomi Robot Vacuum S10 UK,0,
C015790012400,41775,Main Brush,,,Xiaomi Robot Vacuum S10 UK,0,
C015790012500,41775,Dust Brush,,,Xiaomi Robot Vacuum S10 UK,0,
C015790012600,41775,Full Wet Mop,,,Xiaomi Robot Vacuum S10 UK,0,
C015790012800,41775,Filter,,,Xiaomi Robot Vacuum S10 UK,0,
C015790017700,41775,Mop assembly-S10-UK,,,Xiaomi Robot Vacuum S10 UK,0,
C015100001600,41794,PWB2.6*6 Screw -Mi Robot Vacuum Mop,,,Xiaomi Robot Vacuum X10 UK,0,
C015100001800,41794,PB3*10 Screw-Mi Robot Vacuum Mop,,,Xiaomi Robot Vacuum X10 UK,0,
C015100002100,41794,YB2.6*6 Screw-Mi Robot Vacuum Mop,,,Xiaomi Robot Vacuum X10 UK,0,
C015100004100,41794,YB2.6*12 Screw-Mi Robot Vacuum Mop,,,Xiaomi Robot Vacuum X10 UK,0,
C015100004300,41794,YB4*12 Screw-Mi Robot Vacuum Mop,,,Xiaomi Robot Vacuum X10 UK,0,
C015100006400,41794,PB3*8 Screw-Dust collector,,,Xiaomi Robot Vacuum X10 UK,0,
C015100006600,41794,PWT3*8 Screw-Dust collector,,,Xiaomi Robot Vacuum X10 UK,0,
C015100006700,41794,CB2*6 Screw,,,Xiaomi Robot Vacuum X10 UK,0,
C015100006800,41794,PB2*10 Screw,,,Xiaomi Robot Vacuum X10 UK,0,
C015300004900,41794,Dust Bin Cover Rotary Shaft Cover-Mi Robot Vacuum Mop,,,Xiaomi Robot Vacuum X10 UK,0,
C015300017000,41794,Light guide-Mi Robot vacuum-mop 2 Ultra,,,Xiaomi Robot Vacuum X10 UK,0,
C015300018500,41794,Infrared emission transparent plate-Dust collector,,,Xiaomi Robot Vacuum X10 UK,0,
C015300035900,41794,Dust Bin Cover,,,Xiaomi Robot Vacuum X10 UK,0,
C015300036000,41794,Reset Button,,,Xiaomi Robot Vacuum X10 UK,0,
C015300036100,41794,Decorative cover,,,Xiaomi Robot Vacuum X10 UK,0,
C015300036200,41794,Radome Cover,,,Xiaomi Robot Vacuum X10 UK,0,
C015300036300,41794,Bracket Module-Base,,,Xiaomi Robot Vacuum X10 UK,0,
C015300036400,41794,Cover Shell-Base,,,Xiaomi Robot Vacuum X10 UK,0,
C015300036500,41794,Bracket Base-Fan,,,Xiaomi Robot Vacuum X10 UK,0,
C015300036600,41794,Dust Box,,,Xiaomi Robot Vacuum X10 UK,0,
C015300036700,41794,Cover Shell-docking,,,Xiaomi Robot Vacuum X10 UK,0,
C015310001000,41794,Seat-Fan-Mi Robot Vacuum1C,,,Xiaomi Robot Vacuum X10 UK,0,
C015310002200,41794,Bumper Shrapnel-Mi Robot Vacuum-Mop 2 Pro+,,,Xiaomi Robot Vacuum X10 UK,0,
C015310004400,41794,Spring-Radar collision-Mi Robot vacuum-mop 2 Ultra,,,Xiaomi Robot Vacuum X10 UK,0,
C015310004500,41794,Spring-Running wheel,,,Xiaomi Robot Vacuum X10 UK,0,
C015310004600,41794,Long Axis-,,,Xiaomi Robot Vacuum X10 UK,0,
C015310010100,41794,Inner Box,,,Xiaomi Robot Vacuum X10 UK,0,
C015320001200,41794,Seal O ring-Radar-Mi Robot vacuum-mop 2 Ultra,,,Xiaomi Robot Vacuum X10 UK,0,
C015320006100,41794,rubber-Radome Cover,,,Xiaomi Robot Vacuum X10 UK,0,
C015370000300,41794,Buffer Rubber-Mi Robot Vacuum Mop,,,Xiaomi Robot Vacuum X10 UK,0,
C015370000500,41794,Seal Ring-Reset Button -Mi Robot Vacuum Mop,,,Xiaomi Robot Vacuum X10 UK,0,
C015370003500,41794,Top Bracket Sponge-Mi Robot Vacuum-Mop 2 Pro+,,,Xiaomi Robot Vacuum X10 UK,0,
C015450004700,41794,Cable-Fan assy-Mi Robot vacuum-mop 2 Ultra,,,Xiaomi Robot Vacuum X10 UK,0,
C015450012700,41794,Power cable-EU,,,Xiaomi Robot Vacuum X10 UK,0,
C015450012800,41794,Power cable-UK,,,Xiaomi Robot Vacuum X10 UK,0,
C015460003200,41794,Fan Seat-Mi Robot vacuum-mop 2 Ultra-GL,,,Xiaomi Robot Vacuum X10 UK,0,
C015460009700,41794,Radar assy,,,Xiaomi Robot Vacuum X10 UK,5,
C015460009800,41794,Fan Air out Duct,,,Xiaomi Robot Vacuum X10 UK,0,
C015460014600,41794,Motor Base-X10,,,Xiaomi Robot Vacuum X10 UK,0,
C015460014700,41794,Motor-X10,,,Xiaomi Robot Vacuum X10 UK,0,
C015470005800,41794,Charging board-Dust collector,,,Xiaomi Robot Vacuum X10 UK,0,
C015520003100,41794,Power switch board-Dust collector,,,Xiaomi Robot Vacuum X10 UK,0,
C015520010200,41794,Controller,,,Xiaomi Robot Vacuum X10 UK,0,
C015520010300,41794,Switch board,,,Xiaomi Robot Vacuum X10 UK,0,
C015520010400,41794,WIFI board,,,Xiaomi Robot Vacuum X10 UK,0,
C015520010500,41794,Switch board-Radar,,,Xiaomi Robot Vacuum X10 UK,0,
C015550008300,41794,Pump Power Supply Module-Mi Robot Vacuum1C,,,Xiaomi Robot Vacuum X10 UK,0,
C015550030000,41794,Rolling brush-Mi Robot vacuum-mop 2 Ultra,,,Xiaomi Robot Vacuum X10 UK,0,
C015550030400,41794,Battery-Mi Robot vacuum-mop 2 Ultra,,,Xiaomi Robot Vacuum X10 UK,0,
C015550030500,41794,Speaker-Mi Robot vacuum-mop 2 Ultra-GL,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047000,41794,Top Cover,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047100,41794,Key Pedestal assembly,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047200,41794,Charging Weld assy,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047300,41794,Left running wheel,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047400,41794,Right running wheel,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047500,41794,Bracket Modeule- Universal Wheel,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047600,41794,Universal Wheel,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047700,41794,Gear box-Side brush,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047800,41794,Main Bursh Cover,,,Xiaomi Robot Vacuum X10 UK,0,
C015550047900,41794,Main brush cavity,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048000,41794,Left Bumper Switch&Downward Sensor Module,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048100,41794,Right Bumper Switch&Downward Sensor Module,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048200,41794,Hall Sensor-test water box & dust box,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048300,41794,Bumper Module,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048400,41794,Hepa Filter,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048500,41794,Motor assy cover,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048600,41794,Dust box-,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048700,41794,Dust pipe assy,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048800,41794,Fan Air out Duct Connection,,,Xiaomi Robot Vacuum X10 UK,0,
C015550048900,41794,Ultrasonic assy-docking-Dust collector,,,Xiaomi Robot Vacuum X10 UK,0,
C015550049000,41794,Light Control board,,,Xiaomi Robot Vacuum X10 UK,0,
C015550049100,41794,Fan control cable,,,Xiaomi Robot Vacuum X10 UK,0,
C015550049200,41794,Non-slip mat-Dust collector,,,Xiaomi Robot Vacuum X10 UK,0,
C015790007400,41794,MOP-Mi Robot vacuum-mop 2 Ultra-GL,,,Xiaomi Robot Vacuum X10 UK,0,
C015790013200,41794,Side Brush,,,Xiaomi Robot Vacuum X10 UK,0,
C015790014400,41794,Dust Bag-Dock,,,Xiaomi Robot Vacuum X10 UK,0,
C015790016600,41794,Water Tanker,,,Xiaomi Robot Vacuum X10 UK,0,
C002100001500,41839,Hexagon Nuts with Flange-M12*H10,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100001600,41839,Screw-M3*6-socket cap,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100001800,41839,Screw-M6*30-socket cap,,,Xiaomi Electric Scooter 4 Pro IT,80,
C002100002200,41839,Screw-M4*8-Half Round Head,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100002400,41839,Screw-M5*10-half round head,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100002500,41839,Screw-M6*7*11-Fillister Head,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100002600,41839,Screw-ST2.9*6.5-Head tapping,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100002900,41839,Screw-M2.5*5-Head tapping,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100003000,41839,Screw-M6*14-Half Round Head-Black,,,Xiaomi Electric Scooter 4 Pro IT,100,
C002100003200,41839,Screw-M4*6-socket cap,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100003300,41839,Screw-4*10-socket cap,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100003500,41839,Screw-M3*8-Pattern type half round head,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100004300,41839,Screw-M6*25-socket cap-Black,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100007300,41839,Screw-Hex socket Countersunk Head-M5*16,,,Xiaomi Electric Scooter 4 Pro IT,0,
C002100011300,41839,Screw-M3*6-Thin cylindrical head,,,Xiaomi Electric Scooter 4 Pro IT,0,
